Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-05-31 17:20:00,29,15,15.868362,14,5.0,17.0
2025-05-31 17:40:00,30,26,26.10244,4,5.0,17.0
2025-05-31 18:00:00,24,25,25.458931,-1,5.0,18.0
2025-05-31 18:20:00,11,19,19.633007,-8,5.0,18.0
2025-05-31 18:40:00,4,11,11.757634,-7,5.0,18.0
2025-05-31 19:00:00,7,5,5.1726727,2,5.0,19.0
2025-05-31 19:20:00,7,7,7.2909184,0,5.0,19.0
2025-05-31 19:40:00,10,5,5.56454,5,5.0,19.0
2025-05-31 20:00:00,9,11,11.527719,-2,5.0,20.0
2025-05-31 20:20:00,15,10,10.678238,5,5.0,20.0
2025-05-31 20:40:00,16,12,12.399393,4,5.0,20.0
2025-05-31 21:00:00,12,14,14.420186,-2,5.0,21.0
2025-05-31 21:20:00,15,10,10.632539,5,5.0,21.0
2025-05-31 21:40:00,16,17,17.978659,-1,5.0,21.0
2025-05-31 22:00:00,57,47,47.601044,10,5.0,22.0
2025-05-31 22:20:00,59,59,59.65238,0,5.0,22.0
2025-05-31 22:40:00,68,61,61.32174,7,5.0,22.0
2025-05-31 23:00:00,67,67,67.2557,0,5.0,23.0
2025-05-31 23:20:00,45,55,56.00958,-10,5.0,23.0
2025-05-31 23:40:00,48,28,28.710964,20,5.0,23.0
2025-06-01 00:00:00,51,50,50.20604,1,6.0,0.0
2025-06-01 00:20:00,48,45,45.78602,3,6.0,0.0
2025-06-01 00:40:00,42,49,49.667194,-7,6.0,0.0
2025-06-01 01:00:00,30,33,33.22195,-3,6.0,1.0
2025-06-01 01:20:00,40,31,31.039322,9,6.0,1.0
2025-06-01 01:40:00,35,32,32.690098,3,6.0,1.0
2025-06-01 02:00:00,50,34,34.417362,16,6.0,2.0
2025-06-01 02:20:00,56,46,46.748337,10,6.0,2.0
2025-06-01 02:40:00,63,49,49.29312,14,6.0,2.0
2025-06-01 03:00:00,51,52,52.165485,-1,6.0,3.0
2025-06-01 03:20:00,51,40,40.157387,11,6.0,3.0
2025-06-01 03:40:00,35,38,38.231133,-3,6.0,3.0
2025-06-01 04:00:00,25,27,27.5079,-2,6.0,4.0
2025-06-01 04:20:00,21,22,22.222569,-1,6.0,4.0
2025-06-01 04:40:00,18,16,16.256147,2,6.0,4.0
2025-06-01 05:00:00,42,19,19.349543,23,6.0,5.0
2025-06-01 05:20:00,44,43,43.05518,1,6.0,5.0
2025-06-01 05:40:00,36,36,36.888268,0,6.0,5.0
2025-06-01 06:00:00,31,31,31.095884,0,6.0,6.0
2025-06-01 06:20:00,11,16,16.254866,-5,6.0,6.0
2025-06-01 06:40:00,8,4,4.1647987,4,6.0,6.0
2025-06-01 07:00:00,15,11,11.774964,4,6.0,7.0
2025-06-01 07:20:00,15,14,14.906222,1,6.0,7.0
2025-06-01 07:40:00,13,13,13.642799,0,6.0,7.0
2025-06-01 08:00:00,4,9,8.836793,-5,6.0,8.0
2025-06-01 08:20:00,7,4,4.067035,3,6.0,8.0
2025-06-01 08:40:00,6,6,6.7516613,0,6.0,8.0
2025-06-01 09:00:00,5,7,7.52551,-2,6.0,9.0
2025-06-01 09:20:00,4,4,4.569068,0,6.0,9.0
2025-06-01 09:40:00,4,4,4.420655,0,6.0,9.0
2025-06-01 10:00:00,3,5,5.1538305,-2,6.0,10.0
2025-06-01 10:20:00,1,4,4.0504093,-3,6.0,10.0
2025-06-01 10:40:00,2,1,1.5031993,1,6.0,10.0
2025-06-01 11:00:00,15,13,13.199403,2,6.0,11.0
2025-06-01 11:20:00,17,19,19.830696,-2,6.0,11.0
2025-06-01 11:40:00,31,18,18.324535,13,6.0,11.0
2025-06-01 12:00:00,30,29,29.673285,1,6.0,12.0
2025-06-01 12:20:00,32,33,33.235687,-1,6.0,12.0
2025-06-01 12:40:00,35,32,32.339016,3,6.0,12.0
2025-06-01 13:00:00,43,29,29.803501,14,6.0,13.0
2025-06-01 13:20:00,43,39,39.35456,4,6.0,13.0
2025-06-01 13:40:00,37,38,38.801765,-1,6.0,13.0
2025-06-01 14:00:00,30,29,29.632938,1,6.0,14.0
2025-06-01 14:20:00,26,27,27.637936,-1,6.0,14.0
2025-06-01 14:40:00,31,22,22.307629,9,6.0,14.0
2025-06-01 15:00:00,29,33,33.526398,-4,6.0,15.0
2025-06-01 15:20:00,24,23,23.281641,1,6.0,15.0
2025-06-01 15:40:00,12,22,22.60405,-10,6.0,15.0
2025-06-01 16:00:00,19,15,15.857593,4,6.0,16.0
2025-06-01 16:20:00,18,19,19.426884,-1,6.0,16.0
2025-06-01 16:40:00,17,15,15.381541,2,6.0,16.0
2025-06-01 17:00:00,26,18,18.047846,8,6.0,17.0
2025-06-01 17:20:00,30,20,20.7285,10,6.0,17.0
2025-06-01 17:40:00,29,29,29.845472,0,6.0,17.0
2025-06-01 18:00:00,30,31,31.282856,-1,6.0,18.0
2025-06-01 18:20:00,28,24,24.776424,4,6.0,18.0
2025-06-01 18:40:00,19,19,19.347252,0,6.0,18.0
2025-06-01 19:00:00,14,12,12.657566,2,6.0,19.0
2025-06-01 19:20:00,14,9,9.249294,5,6.0,19.0
2025-06-01 19:40:00,15,11,11.56786,4,6.0,19.0
2025-06-01 20:00:00,12,9,8.807117,3,6.0,20.0
2025-06-01 20:20:00,7,12,12.302914,-5,6.0,20.0
2025-06-01 20:40:00,18,8,8.573862,10,6.0,20.0
2025-06-01 21:00:00,19,20,19.984486,-1,6.0,21.0
2025-06-01 21:20:00,16,20,20.878967,-4,6.0,21.0
2025-06-01 21:40:00,19,17,17.0988,2,6.0,21.0
2025-06-01 22:00:00,65,49,49.799934,16,6.0,22.0
2025-06-01 22:20:00,94,69,69.798615,25,6.0,22.0
2025-06-01 22:40:00,93,89,89.69303,4,6.0,22.0
2025-06-01 23:00:00,86,78,78.83552,8,6.0,23.0
2025-06-01 23:20:00,70,70,70.44192,0,6.0,23.0
2025-06-01 23:40:00,62,61,61.208145,1,6.0,23.0
2025-06-02 00:00:00,51,56,56.76338,-5,0.0,0.0
2025-06-02 00:20:00,58,46,46.20219,12,0.0,0.0
2025-06-02 00:40:00,54,50,50.59598,4,0.0,0.0
2025-06-02 01:00:00,38,40,40.734253,-2,0.0,1.0
2025-06-02 01:20:00,39,31,31.65957,8,0.0,1.0
2025-06-02 01:40:00,36,31,30.93467,5,0.0,1.0
2025-06-02 02:00:00,44,37,36.892693,7,0.0,2.0
2025-06-02 02:20:00,43,37,37.25127,6,0.0,2.0
2025-06-02 02:40:00,41,39,39.243935,2,0.0,2.0
2025-06-02 03:00:00,38,34,34.509323,4,0.0,3.0
2025-06-02 03:20:00,30,28,27.998787,2,0.0,3.0
2025-06-02 03:40:00,21,25,24.934708,-4,0.0,3.0
2025-06-02 04:00:00,25,12,12.318905,13,0.0,4.0
2025-06-02 04:20:00,21,25,25.023785,-4,0.0,4.0
2025-06-02 04:40:00,8,14,14.245094,-6,0.0,4.0
2025-06-02 05:00:00,4,6,6.3808904,-2,0.0,5.0
2025-06-02 05:20:00,20,4,4.7266803,16,0.0,5.0
2025-06-02 05:40:00,20,21,21.4148,-1,0.0,5.0
2025-06-02 06:00:00,19,16,15.937132,3,0.0,6.0
2025-06-02 06:20:00,19,15,15.342242,4,0.0,6.0
2025-06-02 06:40:00,12,12,12.086425,0,0.0,6.0
2025-06-02 07:00:00,13,11,11.498358,2,0.0,7.0
2025-06-02 07:20:00,8,12,12.663773,-4,0.0,7.0
2025-06-02 07:40:00,8,6,6.73076,2,0.0,7.0
2025-06-02 08:00:00,7,6,6.7107024,1,0.0,8.0
2025-06-02 08:20:00,17,6,6.1298547,11,0.0,8.0
2025-06-02 08:40:00,17,16,16.433554,1,0.0,8.0
2025-06-02 09:00:00,7,13,13.162677,-6,0.0,9.0
2025-06-02 09:20:00,3,6,5.904463,-3,0.0,9.0
2025-06-02 09:40:00,9,4,4.698368,5,0.0,9.0
2025-06-02 10:00:00,7,10,10.241574,-3,0.0,10.0
2025-06-02 10:20:00,6,6,6.1468406,0,0.0,10.0
2025-06-02 10:40:00,14,6,6.603842,8,0.0,10.0
2025-06-02 11:00:00,36,18,18.42855,18,0.0,11.0
2025-06-02 11:20:00,42,38,37.977364,4,0.0,11.0
2025-06-02 11:40:00,33,39,39.786877,-6,0.0,11.0
2025-06-02 12:00:00,43,32,32.364254,11,0.0,12.0
2025-06-02 12:20:00,49,38,38.548286,11,0.0,12.0
2025-06-02 12:40:00,63,48,48.829445,15,0.0,12.0
2025-06-02 13:00:00,56,53,53.942253,3,0.0,13.0
2025-06-02 13:20:00,24,44,44.58996,-20,0.0,13.0
2025-06-02 13:40:00,16,17,17.46015,-1,0.0,13.0
2025-06-02 14:00:00,31,15,15.806201,16,0.0,14.0
2025-06-02 14:20:00,50,29,29.78776,21,0.0,14.0
2025-06-02 14:40:00,60,51,51.217377,9,0.0,14.0
2025-06-02 15:00:00,62,56,56.413105,6,0.0,15.0
2025-06-02 15:20:00,44,49,49.402405,-5,0.0,15.0
2025-06-02 15:40:00,54,34,34.607475,20,0.0,15.0
2025-06-02 16:00:00,50,47,47.31801,3,0.0,16.0
2025-06-02 16:20:00,28,32,32.620872,-4,0.0,16.0
2025-06-02 16:40:00,40,28,28.833862,12,0.0,16.0
2025-06-02 17:00:00,37,31,31.969938,6,0.0,17.0
2025-06-02 17:20:00,16,23,23.606606,-7,0.0,17.0
2025-06-02 17:40:00,18,14,14.034595,4,0.0,17.0
2025-06-02 18:00:00,10,11,11.809262,-1,0.0,18.0
2025-06-02 18:20:00,15,8,8.664734,7,0.0,18.0
2025-06-02 18:40:00,15,14,14.368761,1,0.0,18.0
2025-06-02 19:00:00,16,10,10.694983,6,0.0,19.0
2025-06-02 19:20:00,7,12,12.388156,-5,0.0,19.0
2025-06-02 19:40:00,8,5,5.5296097,3,0.0,19.0
2025-06-02 20:00:00,10,8,8.727766,2,0.0,20.0
2025-06-02 20:20:00,10,9,8.860385,1,0.0,20.0
2025-06-02 20:40:00,7,8,8.284338,-1,0.0,20.0
2025-06-02 21:00:00,28,8,8.802422,20,0.0,21.0
2025-06-02 21:20:00,26,25,25.931873,1,0.0,21.0
2025-06-02 21:40:00,33,24,24.388605,9,0.0,21.0
2025-06-02 22:00:00,97,54,54.964058,43,0.0,22.0
2025-06-02 22:20:00,102,94,95.023094,8,0.0,22.0
2025-06-02 22:40:00,69,84,84.52317,-15,0.0,22.0
2025-06-02 23:00:00,55,47,47.557316,8,0.0,23.0
2025-06-02 23:20:00,55,52,52.87883,3,0.0,23.0
2025-06-02 23:40:00,50,53,53.109825,-3,0.0,23.0
2025-06-03 00:00:00,45,55,55.371994,-10,1.0,0.0
2025-06-03 00:20:00,71,51,51.341896,20,1.0,0.0
2025-06-03 00:40:00,74,73,73.57991,1,1.0,0.0
2025-06-03 01:00:00,56,60,60.732956,-4,1.0,1.0
2025-06-03 01:20:00,65,54,54.133347,11,1.0,1.0
2025-06-03 01:40:00,57,60,60.704166,-3,1.0,1.0
2025-06-03 02:00:00,33,33,33.440666,0,1.0,2.0
2025-06-03 02:20:00,27,29,29.097652,-2,1.0,2.0
2025-06-03 02:40:00,29,28,28.277266,1,1.0,2.0
2025-06-03 03:00:00,31,21,21.143559,10,1.0,3.0
2025-06-03 03:20:00,29,28,28.660896,1,1.0,3.0
2025-06-03 03:40:00,22,21,20.878654,1,1.0,3.0
2025-06-03 04:00:00,23,21,21.554491,2,1.0,4.0
2025-06-03 04:20:00,19,21,21.802132,-2,1.0,4.0
2025-06-03 04:40:00,33,17,17.18439,16,1.0,4.0
2025-06-03 05:00:00,61,30,30.492271,31,1.0,5.0
2025-06-03 05:20:00,66,51,51.7528,15,1.0,5.0
2025-06-03 05:40:00,40,51,51.790016,-11,1.0,5.0
2025-06-03 06:00:00,20,22,22.406223,-2,1.0,6.0
2025-06-03 06:20:00,6,8,7.888783,-2,1.0,6.0
2025-06-03 06:40:00,8,5,5.665782,3,1.0,6.0
2025-06-03 07:00:00,8,9,9.762342,-1,1.0,7.0
2025-06-03 07:20:00,6,8,8.013367,-2,1.0,7.0
2025-06-03 07:40:00,6,8,8.290026,-2,1.0,7.0
2025-06-03 08:00:00,3,4,4.15918,-1,1.0,8.0
2025-06-03 08:20:00,0,3,3.2312052,-3,1.0,8.0
2025-06-03 08:40:00,5,3,2.8103838,2,1.0,8.0
2025-06-03 09:00:00,9,7,7.8696527,2,1.0,9.0
2025-06-03 09:20:00,20,11,11.267578,9,1.0,9.0
2025-06-03 09:40:00,15,18,18.811575,-3,1.0,9.0
2025-06-03 10:00:00,13,12,12.804435,1,1.0,10.0
2025-06-03 10:20:00,9,9,9.11264,0,1.0,10.0
2025-06-03 10:40:00,11,16,16.201153,-5,1.0,10.0
2025-06-03 11:00:00,56,29,29.08826,27,1.0,11.0
2025-06-03 11:20:00,80,67,67.36077,13,1.0,11.0
2025-06-03 11:40:00,90,82,82.768745,8,1.0,11.0
2025-06-03 12:00:00,80,99,99.14182,-19,1.0,12.0
2025-06-03 12:20:00,89,80,80.188576,9,1.0,12.0
2025-06-03 12:40:00,64,80,80.26533,-16,1.0,12.0
2025-06-03 13:00:00,67,65,65.382164,2,1.0,13.0
2025-06-03 13:20:00,52,59,59.1063,-7,1.0,13.0
2025-06-03 13:40:00,43,44,43.89505,-1,1.0,13.0
2025-06-03 14:00:00,55,41,41.666294,14,1.0,14.0
2025-06-03 14:20:00,58,55,55.56627,3,1.0,14.0
2025-06-03 14:40:00,51,55,55.701496,-4,1.0,14.0
2025-06-03 15:00:00,42,41,41.733932,1,1.0,15.0
2025-06-03 15:20:00,42,44,44.378025,-2,1.0,15.0
2025-06-03 15:40:00,31,38,38.385315,-7,1.0,15.0
2025-06-03 16:00:00,40,37,37.376675,3,1.0,16.0
2025-06-03 16:20:00,46,40,40.936554,6,1.0,16.0
2025-06-03 16:40:00,58,51,51.398838,7,1.0,16.0
2025-06-03 17:00:00,41,50,50.95817,-9,1.0,17.0
2025-06-03 17:20:00,48,42,42.46756,6,1.0,17.0
2025-06-03 17:40:00,31,39,39.604267,-8,1.0,17.0
2025-06-03 18:00:00,29,25,24.950443,4,1.0,18.0
2025-06-03 18:20:00,31,28,28.090015,3,1.0,18.0
2025-06-03 18:40:00,31,28,28.987444,3,1.0,18.0
2025-06-03 19:00:00,19,19,19.619604,0,1.0,19.0
2025-06-03 19:20:00,17,19,19.199108,-2,1.0,19.0
2025-06-03 19:40:00,8,16,16.47504,-8,1.0,19.0
2025-06-03 20:00:00,22,8,8.7834425,14,1.0,20.0
2025-06-03 20:20:00,21,18,18.567106,3,1.0,20.0
2025-06-03 20:40:00,11,16,16.449055,-5,1.0,20.0
2025-06-03 21:00:00,19,14,14.307126,5,1.0,21.0
2025-06-03 21:20:00,20,28,28.540428,-8,1.0,21.0
2025-06-03 21:40:00,37,26,26.278008,11,1.0,21.0
2025-06-03 22:00:00,90,73,73.71564,17,1.0,22.0
2025-06-03 22:20:00,105,99,99.899376,6,1.0,22.0
2025-06-03 22:40:00,104,107,107.28212,-3,1.0,22.0
2025-06-03 23:00:00,63,81,81.27984,-18,1.0,23.0
2025-06-03 23:20:00,56,65,65.85142,-9,1.0,23.0
2025-06-03 23:40:00,55,51,51.34001,4,1.0,23.0
2025-06-04 00:00:00,74,68,67.99435,6,2.0,0.0
2025-06-04 00:20:00,68,74,74.73452,-6,2.0,0.0
2025-06-04 00:40:00,53,52,52.27389,1,2.0,0.0
2025-06-04 01:00:00,60,57,57.612083,3,2.0,1.0
2025-06-04 01:20:00,55,61,61.87422,-6,2.0,1.0
2025-06-04 01:40:00,54,54,54.780724,0,2.0,1.0
2025-06-04 02:00:00,32,34,33.696342,-2,2.0,2.0
2025-06-04 02:20:00,17,20,19.77976,-3,2.0,2.0
2025-06-04 02:40:00,15,13,13.191677,2,2.0,2.0
2025-06-04 03:00:00,29,17,16.92168,12,2.0,3.0
2025-06-04 03:20:00,32,29,28.941868,3,2.0,3.0
2025-06-04 03:40:00,37,34,34.43933,3,2.0,3.0
2025-06-04 04:00:00,35,37,37.72777,-2,2.0,4.0
2025-06-04 04:20:00,30,32,32.562782,-2,2.0,4.0
2025-06-04 04:40:00,32,24,24.021334,8,2.0,4.0
2025-06-04 05:00:00,24,34,34.537437,-10,2.0,5.0
2025-06-04 05:20:00,39,25,24.949013,14,2.0,5.0
2025-06-04 05:40:00,36,37,37.10092,-1,2.0,5.0
2025-06-04 06:00:00,34,29,29.517422,5,2.0,6.0
2025-06-04 06:20:00,26,25,25.277428,1,2.0,6.0
2025-06-04 06:40:00,21,19,19.905048,2,2.0,6.0
2025-06-04 07:00:00,7,11,11.845595,-4,2.0,7.0
2025-06-04 07:20:00,11,8,8.63347,3,2.0,7.0
2025-06-04 07:40:00,11,12,12.659689,-1,2.0,7.0
2025-06-04 08:00:00,11,7,7.6289444,4,2.0,8.0
2025-06-04 08:20:00,5,5,5.5403533,0,2.0,8.0
2025-06-04 08:40:00,12,6,6.5979633,6,2.0,8.0
2025-06-04 09:00:00,15,14,14.620173,1,2.0,9.0
2025-06-04 09:20:00,16,14,13.922804,2,2.0,9.0
2025-06-04 09:40:00,16,17,17.412306,-1,2.0,9.0
2025-06-04 10:00:00,24,13,13.699246,11,2.0,10.0
2025-06-04 10:20:00,18,21,21.740662,-3,2.0,10.0
2025-06-04 10:40:00,22,19,19.273209,3,2.0,10.0
2025-06-04 11:00:00,41,42,42.83606,-1,2.0,11.0
2025-06-04 11:20:00,54,54,54.316612,0,2.0,11.0
2025-06-04 11:40:00,67,64,64.37516,3,2.0,11.0
2025-06-04 12:00:00,68,73,73.53179,-5,2.0,12.0
2025-06-04 12:20:00,69,67,66.93717,2,2.0,12.0
2025-06-04 12:40:00,62,61,61.353977,1,2.0,12.0
2025-06-04 13:00:00,55,62,61.836353,-7,2.0,13.0
2025-06-04 13:20:00,47,50,50.003784,-3,2.0,13.0
2025-06-04 13:40:00,47,48,48.59144,-1,2.0,13.0
2025-06-04 14:00:00,49,44,44.626457,5,2.0,14.0
2025-06-04 14:20:00,50,38,38.540977,12,2.0,14.0
2025-06-04 14:40:00,46,50,50.280132,-4,2.0,14.0
2025-06-04 15:00:00,48,49,49.60169,-1,2.0,15.0
2025-06-04 15:20:00,46,36,36.487755,10,2.0,15.0
2025-06-04 15:40:00,51,48,48.191307,3,2.0,15.0
2025-06-04 16:00:00,56,56,56.72056,0,2.0,16.0
2025-06-04 16:20:00,57,51,51.7237,6,2.0,16.0
2025-06-04 16:40:00,70,56,56.525963,14,2.0,16.0
2025-06-04 17:00:00,62,63,63.236916,-1,2.0,17.0
2025-06-04 17:20:00,38,47,47.98016,-9,2.0,17.0
2025-06-04 17:40:00,34,39,39.549637,-5,2.0,17.0
2025-06-04 18:00:00,25,32,32.17783,-7,2.0,18.0
2025-06-04 18:20:00,21,22,22.44027,-1,2.0,18.0
2025-06-04 18:40:00,25,25,25.51616,0,2.0,18.0
2025-06-04 19:00:00,33,19,19.190577,14,2.0,19.0
2025-06-04 19:20:00,27,27,27.523785,0,2.0,19.0
2025-06-04 19:40:00,22,21,21.259483,1,2.0,19.0
2025-06-04 20:00:00,14,21,21.27352,-7,2.0,20.0
2025-06-04 20:20:00,23,13,13.32172,10,2.0,20.0
2025-06-04 20:40:00,25,22,22.706924,3,2.0,20.0
2025-06-04 21:00:00,23,37,37.326862,-14,2.0,21.0
2025-06-04 21:20:00,18,26,26.945568,-8,2.0,21.0
2025-06-04 21:40:00,33,24,24.336363,9,2.0,21.0
2025-06-04 22:00:00,92,69,70.50179,23,2.0,22.0
2025-06-04 22:20:00,116,106,106.48095,10,2.0,22.0
2025-06-04 22:40:00,91,99,99.93563,-8,2.0,22.0
2025-06-04 23:00:00,65,70,70.06841,-5,2.0,23.0
2025-06-04 23:20:00,51,60,60.500816,-9,2.0,23.0
2025-06-04 23:40:00,70,57,57.77032,13,2.0,23.0
2025-06-05 00:00:00,72,76,76.04181,-4,3.0,0.0
2025-06-05 00:20:00,74,73,73.510574,1,3.0,0.0
2025-06-05 00:40:00,64,68,68.48113,-4,3.0,0.0
2025-06-05 01:00:00,60,63,63.730293,-3,3.0,1.0
2025-06-05 01:20:00,57,57,57.267365,0,3.0,1.0
2025-06-05 01:40:00,44,48,48.132156,-4,3.0,1.0
2025-06-05 02:00:00,38,26,26.46581,12,3.0,2.0
2025-06-05 02:20:00,33,41,41.399506,-8,3.0,2.0
2025-06-05 02:40:00,28,28,27.9934,0,3.0,2.0
2025-06-05 03:00:00,32,29,29.388165,3,3.0,3.0
2025-06-05 03:20:00,30,27,27.110046,3,3.0,3.0
2025-06-05 03:40:00,37,37,37.095257,0,3.0,3.0
2025-06-05 04:00:00,35,29,29.795963,6,3.0,4.0
2025-06-05 04:20:00,28,29,29.326643,-1,3.0,4.0
2025-06-05 04:40:00,28,28,28.644873,0,3.0,4.0
2025-06-05 05:00:00,42,28,28.488846,14,3.0,5.0
2025-06-05 05:20:00,49,36,36.260094,13,3.0,5.0
2025-06-05 05:40:00,36,46,46.607037,-10,3.0,5.0
2025-06-05 06:00:00,14,15,15.573968,-1,3.0,6.0
2025-06-05 06:20:00,5,5,5.4316463,0,3.0,6.0
2025-06-05 06:40:00,17,7,7.9758744,10,3.0,6.0
2025-06-05 07:00:00,23,16,16.233349,7,3.0,7.0
2025-06-05 07:20:00,22,21,21.361897,1,3.0,7.0
2025-06-05 07:40:00,21,18,18.118265,3,3.0,7.0
2025-06-05 08:00:00,6,10,10.160418,-4,3.0,8.0
2025-06-05 08:20:00,4,6,5.9871755,-2,3.0,8.0
2025-06-05 08:40:00,15,6,6.81507,9,3.0,8.0
2025-06-05 09:00:00,14,15,15.228348,-1,3.0,9.0
2025-06-05 09:20:00,8,13,13.821898,-5,3.0,9.0
2025-06-05 09:40:00,8,11,11.464987,-3,3.0,9.0
2025-06-05 10:00:00,3,8,8.258277,-5,3.0,10.0
2025-06-05 10:20:00,19,7,7.2448387,12,3.0,10.0
2025-06-05 10:40:00,16,19,19.478289,-3,3.0,10.0
2025-06-05 11:00:00,33,37,37.620052,-4,3.0,11.0
2025-06-05 11:20:00,51,44,44.415474,7,3.0,11.0
2025-06-05 11:40:00,51,59,59.84171,-8,3.0,11.0
2025-06-05 12:00:00,54,52,52.10836,2,3.0,12.0
2025-06-05 12:20:00,62,57,57.28627,5,3.0,12.0
2025-06-05 12:40:00,62,57,57.60225,5,3.0,12.0
2025-06-05 13:00:00,71,59,59.299255,12,3.0,13.0
2025-06-05 13:20:00,64,64,64.679115,0,3.0,13.0
2025-06-05 13:40:00,46,58,58.361446,-12,3.0,13.0
2025-06-05 14:00:00,44,38,37.933666,6,3.0,14.0
2025-06-05 14:20:00,43,46,46.519775,-3,3.0,14.0
2025-06-05 14:40:00,39,41,41.170383,-2,3.0,14.0
2025-06-05 15:00:00,42,45,45.4145,-3,3.0,15.0
2025-06-05 15:20:00,36,42,42.919304,-6,3.0,15.0
2025-06-05 15:40:00,44,40,40.67276,4,3.0,15.0
2025-06-05 16:00:00,43,46,46.796986,-3,3.0,16.0
2025-06-05 16:20:00,50,43,43.755722,7,3.0,16.0
2025-06-05 16:40:00,46,57,57.182915,-11,3.0,16.0
2025-06-05 17:00:00,39,44,44.52314,-5,3.0,17.0
2025-06-05 17:20:00,52,34,34.201435,18,3.0,17.0
2025-06-05 17:40:00,48,47,47.271553,1,3.0,17.0
2025-06-05 18:00:00,31,34,34.150295,-3,3.0,18.0
2025-06-05 18:20:00,28,26,26.319843,2,3.0,18.0
2025-06-05 18:40:00,33,31,31.846165,2,3.0,18.0
2025-06-05 19:00:00,29,26,26.100636,3,3.0,19.0
2025-06-05 19:20:00,30,28,28.500217,2,3.0,19.0
2025-06-05 19:40:00,20,22,22.962406,-2,3.0,19.0
2025-06-05 20:00:00,13,16,16.230669,-3,3.0,20.0
2025-06-05 20:20:00,16,12,12.878443,4,3.0,20.0
2025-06-05 20:40:00,20,14,14.344261,6,3.0,20.0
2025-06-05 21:00:00,32,22,22.95306,10,3.0,21.0
2025-06-05 21:20:00,39,35,35.47527,4,3.0,21.0
2025-06-05 21:40:00,38,44,44.161156,-6,3.0,21.0
2025-06-05 22:00:00,86,68,69.40561,18,3.0,22.0
2025-06-05 22:20:00,110,93,93.92675,17,3.0,22.0
2025-06-05 22:40:00,108,111,111.88257,-3,3.0,22.0
2025-06-05 23:00:00,80,87,87.077705,-7,3.0,23.0
2025-06-05 23:20:00,78,75,75.14866,3,3.0,23.0
2025-06-05 23:40:00,89,72,72.46081,17,3.0,23.0
2025-06-06 00:00:00,104,89,89.86703,15,4.0,0.0
2025-06-06 00:20:00,99,103,104.04227,-4,4.0,0.0
2025-06-06 00:40:00,81,92,92.57102,-11,4.0,0.0
2025-06-06 01:00:00,62,67,67.765396,-5,4.0,1.0
2025-06-06 01:20:00,54,55,55.24581,-1,4.0,1.0
2025-06-06 01:40:00,48,50,50.533043,-2,4.0,1.0
2025-06-06 02:00:00,44,41,41.644787,3,4.0,2.0
2025-06-06 02:20:00,31,30,30.555975,1,4.0,2.0
2025-06-06 02:40:00,19,23,23.61021,-4,4.0,2.0
2025-06-06 03:00:00,19,16,16.777086,3,4.0,3.0
2025-06-06 03:20:00,31,17,17.679617,14,4.0,3.0
2025-06-06 03:40:00,43,27,26.940891,16,4.0,3.0
2025-06-06 04:00:00,34,36,36.207813,-2,4.0,4.0
2025-06-06 04:20:00,42,29,29.259653,13,4.0,4.0
2025-06-06 04:40:00,41,38,38.88937,3,4.0,4.0
2025-06-06 05:00:00,44,39,39.08313,5,4.0,5.0
2025-06-06 05:20:00,54,47,47.135235,7,4.0,5.0
2025-06-06 05:40:00,45,46,46.51752,-1,4.0,5.0
2025-06-06 06:00:00,23,25,24.98141,-2,4.0,6.0
2025-06-06 06:20:00,7,13,13.148873,-6,4.0,6.0
2025-06-06 06:40:00,4,5,5.2222247,-1,4.0,6.0
2025-06-06 07:00:00,9,5,5.1212344,4,4.0,7.0
2025-06-06 07:20:00,25,7,7.6852064,18,4.0,7.0
2025-06-06 07:40:00,15,23,23.781925,-8,4.0,7.0
2025-06-06 08:00:00,12,7,7.7064533,5,4.0,8.0
2025-06-06 08:20:00,8,9,9.092805,-1,4.0,8.0
2025-06-06 08:40:00,9,8,8.7381,1,4.0,8.0
2025-06-06 09:00:00,12,8,8.05173,4,4.0,9.0
2025-06-06 09:20:00,12,12,12.367131,0,4.0,9.0
2025-06-06 09:40:00,9,10,9.995812,-1,4.0,9.0
2025-06-06 10:00:00,9,6,5.8590603,3,4.0,10.0
2025-06-06 10:20:00,5,11,11.349648,-6,4.0,10.0
2025-06-06 10:40:00,14,10,10.615565,4,4.0,10.0
2025-06-06 11:00:00,35,33,33.21212,2,4.0,11.0
2025-06-06 11:20:00,52,48,48.28463,4,4.0,11.0
2025-06-06 11:40:00,52,60,59.955994,-8,4.0,11.0
2025-06-06 12:00:00,65,65,65.32496,0,4.0,12.0
2025-06-06 12:20:00,104,71,70.87571,33,4.0,12.0
2025-06-06 12:40:00,100,97,98.01188,3,4.0,12.0
2025-06-06 13:00:00,95,93,93.654106,2,4.0,13.0
2025-06-06 13:20:00,54,72,72.3879,-18,4.0,13.0
2025-06-06 13:40:00,59,50,50.14949,9,4.0,13.0
2025-06-06 14:00:00,43,49,48.98862,-6,4.0,14.0
2025-06-06 14:20:00,45,43,43.020508,2,4.0,14.0
2025-06-06 14:40:00,43,46,46.923378,-3,4.0,14.0
2025-06-06 15:00:00,38,40,40.04162,-2,4.0,15.0
2025-06-06 15:20:00,49,41,41.274414,8,4.0,15.0
2025-06-06 15:40:00,40,42,42.023567,-2,4.0,15.0
2025-06-06 16:00:00,42,42,42.046898,0,4.0,16.0
2025-06-06 16:20:00,46,44,44.85163,2,4.0,16.0
